0	4636
1	10624
1	11322
1	6138
1	9402
1	11334
1	6162
1	9266
1	4558
1	3002
1	7494
1	7060
1	10560
1	5578
1	4914
1	3652
1	8480
1	11544
1	5038
1	9464
1	5356
1	10512
1	11436
1	4138
1	9224
1	8582
1	8088
1	9234
1	4044
1	5590
1	6394
1	9938
1	4248
1	3724
0	5444
1	3676
1	11322
1	4354
1	4698
1	4446
0	5026
1	11310
1	3792
1	13070
1	6180
1	5698
1	5296
1	9718
1	3870
1	5740
1	9544
1	9036
1	11186
1	4428
1	5506
1	4454
1	3662
1	4030
1	8972
1	10716
1	3750
1	12250
0	11022
1	13230
1	3738
1	10392
1	9044
1	6976
1	5176
1	3390
1	5460
1	6832
1	5914
1	4420
1	4872
1	4434
1	4188
1	9426
1	9292
1	3792
1	4290
1	6362
1	3676
1	9172
1	9418
1	3660
1	4856
1	5712
1	9058
1	2930
1	4788
1	4876
1	11314
0	4540
1	5694
1	11964
1	3046
1	10406
0	7362
1	6592
1	4814
1	3716
1	4470
1	3548
1	4226
1	3582
1	4442
1	2082
1	3922
1	4108
1	3910
1	12934
1	5732
1	10824
1	5126
1	9060
0	7986
1	5078
1	4512
1	9026
0	7646
1	5680
1	12856
0	10222
0	4916
1	12706
1	7128
1	5120
1	7268
1	4414
1	3874
1	3238
1	3616
1	8220
1	7078
1	4680
1	6784
1	3840
1	7014
1	7846
1	4146
1	4350
1	5804
1	11256
1	7996
1	4086
1	13298
1	4536
1	4070
1	5366
1	11472
1	4518
1	11034
1	4414
1	4058
1	7530
1	5674
1	5834
1	11272
1	4532
1	9296
1	3554
1	3976
1	3406
1	6662
1	10618
1	1964
1	8930
1	3398
1	8556
1	11170
1	5186
1	10900
1	10546
1	3130
1	6208
1	7908
0	7698
1	7122
1	12834
0	8796
1	3312
0	5822
1	10356
1	10478
1	3892
1	4914
1	4092
1	6936
1	11572
1	7728
0	9594
1	10484
1	7168
1	4336
1	9298
1	5226
1	4982
1	4672
1	6384
0	4076
1	4346
1	6640
1	6082
1	2774
0	5010
1	9234
1	7866
1	3348
1	4766
1	11364
1	6550
1	2342
1	3884
1	3548
1	6954
1	3314
1	2540
1	4452
1	5076
1	4586
1	3622
1	6958
1	4540
1	5006
1	6070
1	9100
1	4902
1	3690
1	7172
1	4682
1	5216
1	3688
1	3982
0	7702
1	10582
1	7256
1	3740
1	6042
1	4324
1	4682
1	12056
1	7164
1	3928
1	1958
1	4570
1	9096
1	4846
1	5068
0	5010
1	4574
1	8856
1	11340
1	7020
1	7068
1	9072
1	5308
1	10506
1	5694
1	4474
1	4426
1	4718
1	3500
1	2002
1	7148
1	12292
0	12674
1	4050
1	6200
1	3872
1	10576
1	5504
1	4550
1	5058
1	10388
1	10326
1	9248
1	9238
0	6724
1	4870
1	4548
0	8750
1	5494
1	10676
1	6290
1	5590
1	5812
1	6566
1	10286
1	6696
1	3300
1	1894
1	5878
1	10680
1	11586
1	3050
1	9000
1	1922
1	3954
1	7574
1	4170
1	4382
1	9656
1	3376
1	4612
1	3770
1	8658
1	9258
1	4998
1	7034
1	6648
1	5648
1	5836
1	4302
1	5650
1	11432
1	3990
1	8080
1	5272
1	3804
1	4678
1	4554
1	4898
1	9212
1	6682
1	6056
1	10854
1	11608
1	3130
1	6630
1	4402
1	1924
1	4738
1	5848
1	12524
1	6084
1	5082
1	4842
1	1912
1	5074
1	3620
1	4858
1	5838
1	7052
1	4458
1	4584
1	10364
1	4974
1	5834
1	7016
1	4940
1	6004
1	3636
1	1910
1	9488
1	4324
1	11358
1	4850
1	5892
1	3710
1	4672
1	10466
1	1846
1	9522
1	9016
1	4958
1	4582
1	3742
1	1828
1	9482
1	9042
1	8852
1	6444
1	10356
1	3302
0	8644
1	8912
1	5260
1	3754
1	5368
1	11772
1	4426
1	3320
1	3666
1	3456
1	9872
1	11404
1	3422
1	4696
1	13050
1	4148
1	3880
1	4000
1	4988
1	3946
1	11872
1	4706
1	5732
1	6892
1	10452
1	11396
1	5046
1	3846
1	12780
1	3902
1	6240
1	3752
1	9656
1	11536
1	7654
0	9682
1	4468
1	6888
1	3838
1	11064
1	3774
1	10710
1	11222
1	5876
1	11018
1	4598
1	9086
1	11014
1	4946
1	4100
1	5622
1	8644
1	7080
1	3292
1	4712
1	3932
1	10546
1	3800
1	1856
1	3268
1	5998
1	4342
1	11368
1	3736
1	5498
1	10460
1	3790
1	3118
1	5352
1	10450
1	3678
1	4324
1	5976
1	10442
1	7442
1	11588
1	9312
1	3734
1	5096
1	5274
1	5106
1	8850
1	8836
1	13020
0	8904
1	10442
0	11934
1	10284
1	3880
1	7562
1	4138
1	9192
1	3202
1	5808
1	8928
1	10424
1	11522
1	4060
1	4838
1	10442
1	5702
1	5054
1	13514
1	11088
1	5210
1	12768
1	3640
1	5104
1	5046
1	4030
1	3852
1	4482
1	9108
1	4826
1	11846
1	3668
1	6426
1	6306
1	2212
0	13528
1	8538
1	3200
1	4006
1	4646
1	3614
1	5808
1	4424
1	3452
1	3966
1	8788
1	4684
1	2862
1	5428
1	9404
1	5752
1	4478
1	3948
1	4034
1	3956
1	13370
1	10600
1	3620
1	1900
1	4360
1	3936
1	9096
1	6466
1	6422
1	3740
1	3936
1	6172
1	5632
1	3784
1	4250
1	3120
1	3516
0	5592
1	4406
1	4696
1	13948
1	8864
1	3712
1	3466
1	11308
0	4466
1	6384
1	8776
1	10586
1	11700
1	4096
1	3590
1	11190
0	4416
1	3592
1	7868
1	11170
1	4130
1	4150
1	5056
1	6892
1	2938
1	5224
1	4526
1	10670
1	1926
1	4714
1	3832
1	3598
1	4244
1	13316
1	11486
1	4942
1	12780
1	10538
1	6896
1	4224
1	5714
1	10136
1	1958
1	4074
1	6344
1	11050
1	4770
1	4752
1	8952
1	1828
1	5972
1	6520
1	7036
1	3854
1	1804
1	9710
1	4600
1	9038
1	1842
1	3922
1	4602
1	3108
1	11004
1	4498
1	6770
1	3856
1	1908
1	4986
1	9080
1	10484
1	10382
1	7170
1	5076
1	9224
1	9184
1	4044
0	6148
1	4052
1	7096
1	4380
1	5976
1	4680
1	3240
1	1918
1	3946
1	10518
0	7700
1	4214
1	10338
1	4550
1	5364
1	4262
1	1868
1	5696
1	12898
1	6654
1	2770
1	5012
1	3494
1	10348
1	5752
1	3674
1	2984
1	10818
1	2804
1	4056
1	4094
1	4474
1	3374
1	9748
1	5450
1	2920
1	10236
1	4050
1	9736
1	11434
1	7546
1	4432
1	2758
1	10564
1	3896
1	5824
1	1854
1	9734
1	8714
1	4614
1	1692
1	3452
1	3104
1	9206
1	9130
1	6054
1	4844
1	6178
1	9030
1	4296
1	11132
1	2982
1	8972
1	10402
1	4464
1	6606
1	1922
1	4584
1	10450
1	11522
1	4110
1	9106
0	8532
0	8008
1	3888
1	4776
0	6634
1	5678
1	3258
1	4140
1	12890
1	3222
1	6802
1	1992
1	5896
1	6154
1	4736
1	3346
1	4180
1	7908
1	3984
1	6172
1	1872
1	3372
1	4344
1	3786
1	9072
1	5504
1	9158
1	4462
1	4784
1	4258
1	9826
1	4328
1	9010
1	5742
1	10230
1	4424
1	10650
1	7210
1	5606
1	4754
1	4526
1	10596
0	4874
1	4948
1	3680
1	11550
1	5820
1	4444
1	4112
1	2872
1	6076
1	10470
1	11390
1	9518
1	4320
1	5128
1	4408
1	2310
1	1822
1	5342
1	13436
1	9022
1	2952
1	4546
1	9058
1	3824
1	5874
1	4312
1	3658
1	4026
1	10404
1	4250
1	5414
1	3016
1	5792
1	1978
1	6976
1	7936
1	8938
1	1638
1	5184
1	12630
1	9646
1	4566
1	13342
1	3300
1	12422
1	11470
1	6584
1	9044
1	11336
1	5330
0	12418
1	5548
1	4126
1	10984
1	4048
1	2836
1	4766
1	11090
1	4012
1	9020
1	11028
1	4120
1	10438
0	6996
1	7352
1	3676
1	3914
1	4738
1	4848
1	6014
1	5602
1	12844
1	3288
1	11368
1	1892
1	7130
1	9506
1	11154
1	3994
0	5794
1	5078
1	4396
1	13028
1	3602
1	3846
1	5698
1	9220
1	9958
1	3674
1	13256
1	3896
1	11514
1	7578
1	6358
1	11140
1	9236
1	8318
1	3468
1	13316
1	3040
1	4410
1	6296
1	3282
1	12740
1	4384
1	9596
1	10092
1	3590
1	3538
1	4920
1	3780
1	3828
1	4510
1	9034
1	4162
1	3916
1	9050
1	11136
1	5206
1	6774
1	13464
1	5632
1	3606
1	5228
1	10784
1	6064
1	13006
1	6526
1	3674
1	3868
1	4400
1	3382
1	13338
1	3942
1	3762
1	10530
1	11480
1	2920
1	13508
1	4176
1	3018
1	4150
1	3778
1	3650
1	5872
1	10406
1	11398
1	5558
1	10962
1	3778
1	10636
1	5308
1	11682
1	9206
1	3882
1	10500
1	8194
1	6026
1	7958
1	3498
1	6560
1	3360
1	5188
1	3256
1	1922
1	3782
1	6492
1	5068
1	4228
1	3324
1	2664
1	3804
1	3426
1	5450
1	4426
1	4476
1	4072
1	5640
1	13270
1	7106
1	10558
1	11736
1	4454
1	13506
1	8952
1	3444
1	9840
1	9600
1	12956
1	4418
1	1918
1	5234
1	5502
1	10882
1	9852
1	4512
1	12858
1	4140
1	1848
1	4042
1	3746
1	3948
1	3756
0	9366
1	6736
1	4260
1	4874
1	3968
1	4812
1	5694
1	4624
1	3984
1	6778
1	12860
1	6336
1	12708
1	4430
1	6008
1	3018
1	11694
1	3754
1	10484
1	4034
1	12396
1	3758
1	2888
1	4142
1	18438
1	31988
1	5270
1	9462
1	12320
1	7162
1	6030
1	4252
1	4644
1	6138
1	13772
1	3898
1	4176
1	4434
1	11300
1	12234
1	4928
1	3872
1	9612
1	3737
1	29548
1	3562
1	4538
1	3694
1	3642
1	5960
1	9614
1	4090
1	6094
1	3312
1	12904
1	10058
1	3808
1	4064
1	4262
1	5146
1	4242
1	3786
1	6840
0	5808
1	4846
1	3586
1	3866
1	7320
1	9276
1	11130
1	3142
1	4112
1	10576
1	4102
1	4314
1	10112
1	3504
1	12788
1	8100
1	4740
1	8294
1	3700
1	6142
1	3122
1	7100
0	7234
1	7172
0	5406
1	5906
1	11788
0	8098
1	4870
1	6008
1	5762
1	12808
1	8812
1	10388
1	11484
0	5090
1	3974
1	3742
1	8868
1	11398
0	7570
1	10888
1	4686
1	4370
1	3342
1	3858
1	5002
1	13456
1	3644
1	5148
1	5056
1	6416
1	10390
1	11402
1	7170
1	5010
0	9472
1	3814
1	9224
1	13156
1	11442
1	4410
1	7650
1	10316
1	4900
1	4160
1	6438
1	3372
1	10656
1	11440
1	4360
1	10714
1	3874
1	12592
1	10152
0	4102
1	4886
1	7108
1	10274
1	7542
1	12704
1	11290
0	7606
0	8230
0	5056
1	4574
1	4078
1	9852
1	11860
1	11390
1	5196
1	9360
1	5314
0	3398
1	5452
1	6084
1	2076
1	5242
1	4600
1	9258
1	11152
1	4144
1	4342
1	10652
1	4224
1	12888
1	4412
1	8690
1	11934
1	11386
1	6080
1	29491
1	7410
1	6856
1	4842
1	6438
1	11766
1	3515
1	3808
1	30632
1	5148
1	8390
1	11258
1	12146
1	5008
1	13532
1	4608
1	3573
1	4155
1	6373
1	3912
1	4937
1	5455
1	4920
1	3657
1	3862
1	6179
1	4744
1	4073
1	12623
1	3774
1	3172
1	11868
1	3550
1	6076
1	11540
1	5577
1	9568
1	11396
1	3341
0	5810
1	4644
1	13386
1	11264
1	5394
1	9509
1	3820
1	11569
1	4742
1	6145
0	10860
1	9175
1	10151
1	7300
1	2923
1	6760
1	11600
1	4341
1	5066
1	5106
1	3341
1	3686
1	7605
1	6271
1	8052
1	4644
1	4128
1	11339
1	3874
1	11429
1	4412
1	11604
1	8015
1	5039
1	10053
1	3931
1	3425
1	4694
1	13202
1	3619
1	3918
1	5957
1	3153
1	4265
1	11546
1	3929
1	9359
1	4824
1	12225
1	3224
1	3845
1	5694
1	13118
1	5190
1	11895
1	4314
1	5292
1	12579
1	4418
0	7082
1	8953
1	2087
1	4025
1	10866
1	6348
1	13292
1	7797
1	6624
1	4477
1	5192
1	12129
1	11650
1	5409
1	5108
1	13411
1	4663
1	9804
1	12842
1	8675
1	9223
1	9813
1	3316
1	6007
1	4107
1	3822
1	9340
1	11444
1	3253
1	6147
1	2277
1	8533
1	3801
1	6582
1	7891
1	3299
1	9398
1	5535
1	9595
1	11594
1	6906
1	9476
1	2026
1	3883
1	1999
1	4500
1	4192
1	9858
1	11550
1	3448
1	9654
1	2053
1	4150
1	11038
1	6369
1	10858
1	11642
1	3870
1	3699
1	11466
1	4111
1	4966
1	9453
1	11429
1	6185
1	6024
1	3933
1	5085
1	4882
1	11684
1	5598
1	9840
1	10730
1	5625
1	7400
1	12454
1	4671
1	4253
1	10994
1	8031
1	10663
1	5865
1	5271
1	8744
1	13641
1	32861
1	3314
1	7722
1	4044
1	12052
1	6852
1	3270
0	7402
1	8901
1	11479
1	4071
1	11063
1	2110
1	6681
1	3785
1	5716
1	3914
1	3038
1	4619
0	4232
1	10831
1	9319
1	4431
1	13691
1	9202
0	5597
1	6085
1	5292
1	5484
1	5706
1	3427
1	5856
1	4232
1	11297
1	3853
1	9487
1	7017
1	11285
1	9610
1	3324
1	3709
1	5549
1	4102
1	3417
0	11278
1	5967
1	6379
1	11278
1	8677
1	9505
1	5681
1	11435
1	7418
1	4126
1	7479
1	10787
1	11575
1	5035
1	7063
1	7736
1	7410
1	4470
1	5311
1	4849
1	3973
1	10766
1	3987
1	10565
1	3912
1	10450
1	4753
1	4080
1	9800
1	3003
1	5578
1	4945
1	4924
1	3933
1	3883
1	7763
1	5288
1	4742
1	4945
1	10235
1	7241
1	3981
1	4238
1	3862
1	2806
1	5068
1	13505
1	5119
1	9223
1	14661
1	3285
1	5060
0	9564
1	10279
1	6655
1	6392
1	4481
1	9972
1	6745
1	8111
1	9419
1	4167
1	6850
1	12671
1	4517
1	5213
1	5206
1	5934
1	6193
1	5052
1	12263
1	3218
1	3513
1	5495
1	8401
1	5179
1	8151
1	5882
1	7149
1	5146
1	5963
0	3941
1	11055
1	4401
1	11937
1	8715
1	3772
1	7262
1	5112
1	8349
1	4512
1	12004
1	3990
1	4061
0	6892
1	4382
1	3268
1	11870
1	4134
1	12276
1	4646
1	10095
1	4190
1	13480
1	11853
1	4757
1	7237
1	3870
1	5913
1	1922
1	9549
1	4123
1	3780
1	4205
1	10773
1	11947
1	3565
1	8267
1	11017
1	5829
1	1953
1	5463
1	3320
1	3611
1	6486
1	5616
1	3783
1	12054
1	5129
1	9976
1	7406
1	4767
1	7339
1	9892
1	11450
1	4153
1	11019
1	11699
1	4092
1	3979
1	5974
1	4079
1	12330
1	2014
1	4286
1	3872
1	6007
1	11962
1	5938
1	9020
1	4930
1	8445
1	3954
1	4583
1	3793
1	3816
1	9727
1	8052
0	5265
1	13225
1	11446
0	5614
1	1980
1	4818
1	6348
1	5750
1	4268
0	6298
1	4617
1	3887
1	9342
1	6875
1	3653
0	4462
0	6254
1	5940
1	9445
0	7093
1	2162
1	4073
1	1989
1	6089
1	6407
1	5094
1	4949
1	5223
1	4705
1	3197
1	2010
1	6346
1	11011
1	11845
1	4188
1	9501
1	1746
1	5543
1	4069
1	9430
1	8177
1	13624
1	1919
1	5823
1	9081
1	5738
0	8504
1	5589
1	4217
1	5056
1	11841
1	3024
1	13495
1	5167
1	2143
1	6279
1	6653
1	8092
1	3757
1	4397
1	7567
1	7000
1	3289
1	4443
1	9279
1	1991
1	4025
1	10906
1	12014
1	12010
1	4140
1	11983
1	3057
1	3718
1	4655
1	3728
1	5754
1	4245
1	11989
1	6551
1	7130
1	2145
1	4136
1	3879
1	5830
1	6996
1	1999
1	9248
1	7427
1	7103
1	6202
1	5488
1	14176
1	1984
1	3762
1	9643
1	5876
1	4903
1	11195
1	5961
1	1978
1	5993
1	2576
1	4387
1	13315
1	3295
1	6406
1	8983
1	2001
0	4615
0	8230
1	4803
1	5679
1	8629
1	4416
1	11943
1	6852
1	4121
1	5399
1	10921
1	5016
1	13777
1	9292
1	10806
1	11776
1	4508
1	7544
1	4713
1	6030
1	6915
1	3448
1	6538
1	12395
1	12010
1	5116
1	4504
0	5748
1	5123
1	3807
1	6377
1	9980
1	8587
1	10789
1	3274
1	3452
1	11071
1	11845
1	4439
1	2095
1	4391
1	13710
1	3849
1	3264
1	6024
1	8838
1	2035
1	4054
1	7764
1	9578
1	11527
1	7297
1	9363
1	11397
1	3651
1	4401
0	4886
1	9382
0	6954
1	3912
1	10356
1	8081
1	4855
1	8807
1	5911
1	9213
1	2116
1	3738
1	3891
1	3663
1	10971
1	11772
1	11094
1	4253
1	9217
0	4772
1	3028
1	9635
0	6994
1	3793
1	3736
1	9382
1	4129
1	5763
1	10237
1	4554
1	2053
1	10095
1	10139
1	10718
1	11837
1	6162
1	9647
1	4665
1	11636
1	4795
1	9957
1	6049
1	3592
1	3584
1	3841
1	3454
1	4610
1	10166
1	11391
1	5800
1	3458
1	4784
1	11462
0	7082
1	6459
1	10983
1	11859
1	4385
1	9367
1	11550
1	3914
1	5840
1	10750
1	4669
1	10651
1	11571
1	9761
1	4533
0	5593
1	4462
1	11322
1	3395
1	9014
1	4882
1	6135
1	3831
1	11324
1	4184
1	5689
1	10762
1	11868
1	6633
1	9296
1	4163
1	9518
1	3703
1	5413
1	4345
1	13361
1	4301
1	12048
1	6122
1	4410
1	7699
1	4370
1	4911
1	11578
1	3709
1	6061
1	5503
1	5873
1	4123
1	10858
1	11820
1	6599
1	3893
1	8280
1	4790
1	1944
1	3891
1	8941
1	13304
1	11778
1	5612
1	9526
1	5909
1	12480
1	3233
1	3897
0	10910
1	8121
1	3851
1	11460
1	5629
1	6174
1	9986
1	3883
1	3469
1	5083
1	5204
1	12002
1	5369
1	3908
1	3659
1	3965
1	4067
1	4776
1	3735
1	6107
1	4502
1	7164
1	7973
1	2756
1	4732
1	3824
1	4473
1	6806
1	3107
1	4481
1	6005
1	6141
1	3937
1	9507
1	6082
1	5727
1	6530
1	11655
1	4092
1	3778
1	7071
1	2770
1	4213
1	5867
1	6754
1	3178
1	9204
1	3636
1	3431
1	3822
1	5338
1	4765
1	7023
1	4671
1	11059
1	10624
1	2001
1	4023
1	9700
1	4782
1	5932
1	4621
1	11429
1	26098
1	9262
1	10952
1	4194
1	8942
1	11490
1	7000
1	5102
1	10486
1	1884
1	4608
1	4246
1	9392
1	3740
1	11638
1	7040
1	4708
1	3706
1	5896
1	11034
1	3798
1	3666
1	5244
1	3520
1	3074
1	11504
1	8828
1	5982
1	12150
1	5044
1	3588
1	9476
1	11490
1	4324
1	4538
1	4130
1	11654
1	4620
1	4714
1	3214
1	8974
1	3538
1	5708
1	5704
1	4362
1	9076
1	3518
1	3568
1	3654
1	3494
1	6862
1	11218
1	3266
1	4794
1	4716
1	11114
1	2970
1	5540
1	3764
1	9114
1	4866
1	3976
1	6960
1	4710
0	5562
1	5602
1	8968
1	11068
1	3578
1	3686
1	11062
1	5162
1	3272
1	3396
1	10652
1	5696
1	4284
1	5130
1	3158
1	3394
1	11484
1	3286
1	3812
1	5774
1	12528
1	3514
1	3718
1	10530
1	5444
1	1872
1	4580
1	6720
1	6292
1	5468
1	4164
1	9154
1	5196
1	2872
1	5144
1	2888
1	4186
1	3646
1	7652
1	1988
1	6958
1	13022
1	4598
1	3322
1	5012
1	6054
1	4982
1	10426
1	6244
1	5990
1	2952
1	11624
1	3862
1	3810
1	5112
1	6236
1	5778
1	13140
1	3856
1	12692
1	5240
1	2996
1	10800
1	5636
1	11228
1	3320
1	5132
1	12934
1	2894
1	9268
1	5070
1	11102
1	2986
1	10428
1	8884
1	10940
1	3956
1	4446
1	6324
1	4780
0	9578
1	9132
1	5640
1	3398
